"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"7363","ENSMUSG00000032246",-0.965234112967285,3.09673059946787,-4.18394326114714,0.000805946672845855,0.66793789972425,-1.06411749297308,"Calml4"
"8526","ENSMUSG00000036006",0.287122242929888,5.94907436437407,4.14275411021761,0.000875783053304721,0.692824011805244,-0.643838925415639,"Ripor2"
"3431","ENSMUSG00000023043",-1.00966768585607,1.49430838827319,-4.02239240400839,0.00111729271682771,0.759518403544293,-1.72098097571957,"Krt18"
"4780","ENSMUSG00000026686",-0.501713935426568,2.336513384487,-4.0459339980209,0.00106523392764018,0.759518403544293,-1.39495470999958,"Lmx1a"
"9683","ENSMUSG00000039672",-1.1693033022304,3.51797529623697,-3.96099045785238,0.00126557306956932,0.759518403544293,-1.20268680911902,"Kcne2"
"14796","ENSMUSG00000083327",-5.3248225764265,-2.24007997864946,-3.98557768196551,0.00120393649912606,0.759518403544293,-3.77715521909023,"Vcp-rs"
"16741","ENSMUSG00000113642",-4.81373879364357,-2.17300253233337,-4.00515130449151,0.00115705245983425,0.759518403544293,-3.61140026430045,"Gm49329"
"16900","ENSMUSG00000116563",-0.985730666521679,0.617439360077461,-3.97760770547023,0.00122357503702462,0.759518403544293,-2.5384491882042,"Gm56451"
"17043","ENSMUSG00000118428",0.990888555722381,-1.12276369327816,3.96352915564433,0.00125906338684952,0.759518403544293,-2.90918147397121,"Gm5038"
"14357","ENSMUSG00000074978",-1.11311500723842,0.563216423012389,-3.93102375236822,0.0013450429947173,0.764684497981658,-2.44946387949368,"Actg-ps1"
"14969","ENSMUSG00000085882",-1.6532376336507,2.38838642076491,-3.92484215316568,0.00136205581690596,0.764684497981658,-1.66908364692416,"2610507I01Rik"
"639","ENSMUSG00000004642",0.467847532363372,5.29256541366488,3.83849899853217,0.00162380635178779,0.800328226314475,-1.15993227082503,"Slbp"
"9434","ENSMUSG00000038879",0.485889421406316,2.62559523298567,3.8231750191779,0.00167532731761072,0.800328226314475,-1.63538604287842,"Nipal2"
"12283","ENSMUSG00000053641",0.30703499527722,5.25337302657626,3.83738991179845,0.00162748084358027,0.800328226314475,-1.15346244224884,"Dennd4a"
"12829","ENSMUSG00000058064",1.06360431780347,2.04521868804434,3.88289287234695,0.00148341568559421,0.800328226314475,-1.93423684777279,"Gm10036"
"16527","ENSMUSG00000110386",-1.08928783423766,-0.39490848180205,-3.81558459305498,0.00170145623842999,0.800328226314475,-2.87571794877733,"Gm42031"
"16853","ENSMUSG00000115625",-1.5084530936717,0.48111573780786,-3.83997283778243,0.00161893638713064,0.800328226314475,-2.36335355637751,"2900040C04Rik"
"13750","ENSMUSG00000068428",-0.909500047804372,0.642257539389631,-3.75162529894373,0.00193864330638165,0.887898634322794,-2.49347249601201,"Gmnc"
"3926","ENSMUSG00000024766",0.699752211800928,3.1994711776274,3.70786465343914,0.00211990345256707,0.914578202578741,-1.72871710103434,"Lipo3"
"8913","ENSMUSG00000037349",-0.526406787374047,2.2346811842257,-3.6883806912721,0.00220601590285658,0.914578202578741,-1.90713530043664,"Nudt22"
"9732","ENSMUSG00000039813",-0.886665642732082,0.547717790457202,-3.68814138526858,0.00220709517974644,0.914578202578741,-2.42942776181147,"Tbc1d2"
"17375","ENSMUSG00000121839",1.441142324641,2.84772231753003,3.697604164972,0.0021648204784708,0.914578202578741,-1.72883653547459,"Gm41341"
"1803","ENSMUSG00000019789",0.426517644531908,3.04617746704475,3.6234932467449,0.00251902769507791,0.939567375594773,-1.717667270151,"Hey2"
"3114","ENSMUSG00000022408",1.1144575036828,-1.1722937248491,3.64576658434258,0.00240683995692022,0.939567375594773,-3.37486813076682,"Fam83f"
"8652","ENSMUSG00000036478",0.419935546073926,5.93482056209304,3.61728347294146,0.00255123285202547,0.939567375594773,-1.47370511856761,"Btg1"
"9480","ENSMUSG00000039046",0.325247011049823,5.51801803629849,3.62477076380293,0.00251245309955798,0.939567375594773,-1.46955390084672,"Usp6nl"
"14487","ENSMUSG00000078552",-1.11343946036488,-0.353310448634578,-3.60966416501838,0.00259131429720461,0.939567375594773,-3.17097916781755,"Dcdc2b"
"16544","ENSMUSG00000110569",0.513379188339982,2.47178366522327,3.61152137962492,0.00258148643202769,0.939567375594773,-1.94311966523891,"Gm18860"
"4941","ENSMUSG00000027004",0.63080401252798,3.6733402941308,3.55784329281118,0.00288122943598869,0.941797569536264,-1.70419798532296,"Frzb"
"7660","ENSMUSG00000032883",0.406460936814527,6.93245302844052,3.53901912884718,0.00299442414603737,0.941797569536264,-1.57997950031012,"Acsl3"
"8678","ENSMUSG00000036570",-0.698211488782413,2.57770482490378,-3.58643147166512,0.00271747990798992,0.941797569536264,-1.86184716864784,"Fxyd1"
"10436","ENSMUSG00000042340",-0.591726739517884,0.815670197683272,-3.55446823269851,0.0029012038975385,0.941797569536264,-2.62625371561642,"Ctf1"
"12408","ENSMUSG00000054667",0.49336932521865,3.66077344072224,3.52769005438302,0.00306468829497534,0.941797569536264,-1.78291619990201,"Irs4"
"12999","ENSMUSG00000059713",-0.373883249190346,6.31793322064853,-3.54733439085858,0.00294388224578997,0.941797569536264,-1.5707228443022,"Rcan3"
"13663","ENSMUSG00000067261",1.57895732791679,-0.356663201986181,3.52454436241506,0.00308448985655982,0.941797569536264,-2.89220527957131,"Foxd3"
"14469","ENSMUSG00000078439",-1.07053881137528,-0.181762547981539,-3.54834811784427,0.00293777941923911,0.941797569536264,-3.10274678829577,"Smim24"
"14908","ENSMUSG00000085328",5.54006232317542,-2.42491717670505,3.57313141926675,0.0027924651284965,0.941797569536264,-3.82605148546312,"Gm17131"
"5804","ENSMUSG00000028813",-1.00736271471754,0.733548642375432,-3.51387987383196,0.00315258035450597,0.945991525686584,-2.70394525895531,"CK137956"
"14161","ENSMUSG00000073609",-0.580809392441857,3.06213200661306,-3.47955954154758,0.00338210025198615,0.99766225060283,-1.97247399401538,"D2hgdh"
"1","ENSMUSG00000000001",-0.00617218540710682,6.9035304854852,-0.0575053473630296,0.954905217426216,0.99997686016058,-5.62770244586908,"Gnai3"
"2","ENSMUSG00000000028",-0.204260919098416,2.56762083982268,-0.970209808304704,0.3473981015787,0.99997686016058,-4.93029873661255,"Cdc45"
"3","ENSMUSG00000000031",0.0877330909724541,6.86255450055545,0.419281621150182,0.680980606364327,0.99997686016058,-5.54992873447543,"H19"
"4","ENSMUSG00000000037",0.0810011883678192,2.48499108905376,0.475473259428932,0.641331352945517,0.99997686016058,-5.18046600284045,"Scml2"
"5","ENSMUSG00000000056",-0.104777158023054,6.00543916840698,-1.12239981406851,0.279418905717315,0.99997686016058,-5.05354927504679,"Narf"
"6","ENSMUSG00000000058",0.0576121693828388,4.82469900628115,0.274552481350402,0.787422649904641,0.99997686016058,-5.45918426499905,"Cav2"
"7","ENSMUSG00000000078",-0.0063687660919354,6.33709258545133,-0.051529279680301,0.959586875052525,0.99997686016058,-5.61570096284129,"Klf6"
"8","ENSMUSG00000000085",-0.0305930798022392,5.57517625028979,-0.280607476443578,0.78286248582449,0.99997686016058,-5.55588511633974,"Scmh1"
"9","ENSMUSG00000000088",-0.0881533070035609,7.12472125298258,-0.603015175666263,0.555548746417503,0.99997686016058,-5.46366197230725,"Cox5a"
"10","ENSMUSG00000000093",0.0375693406810623,1.20494840031298,0.131410676960849,0.897204889997419,0.99997686016058,-5.14515154681357,"Tbx2"
"11","ENSMUSG00000000094",0.168141027701114,-0.733676690023615,0.486869565262868,0.633420837467484,0.99997686016058,-4.82308090197006,"Tbx4"
"12","ENSMUSG00000000120",-0.14028103681377,4.10616399231833,-0.896975463259667,0.383967735624233,0.99997686016058,-5.15444052993213,"Ngfr"
"13","ENSMUSG00000000125",0.055909362033857,2.91236349152992,0.524449159948461,0.60766552539133,0.99997686016058,-5.23736833939946,"Wnt3"
"14","ENSMUSG00000000126",-0.139162889006437,2.14732519477105,-0.621182369662017,0.543847762060878,0.99997686016058,-5.08629082678694,"Wnt9a"
"15","ENSMUSG00000000127",-0.114395989560461,4.36744348053171,-1.11494616036302,0.282499326061939,0.99997686016058,-4.96694126420395,"Fer"
"16","ENSMUSG00000000131",0.00915753430858599,6.50545317456485,0.0779083878017666,0.938935460049088,0.99997686016058,-5.62482133843708,"Xpo6"
"17","ENSMUSG00000000134",-0.0482311690642719,4.63679616465792,-0.419016212641566,0.681170329787745,0.99997686016058,-5.45088224443214,"Tfe3"
"18","ENSMUSG00000000142",0.10071898583465,4.73481485280755,0.773832812416394,0.451109693814698,0.99997686016058,-5.28483454233027,"Axin2"
"19","ENSMUSG00000000148",0.0275946693408718,4.24990161927212,0.268714557554627,0.791826961231405,0.99997686016058,-5.4733743625475,"Brat1"
"20","ENSMUSG00000000149",-0.0890759089309266,6.69609352986595,-0.62520786353967,0.541273455180098,0.99997686016058,-5.45184417639299,"Gna12"
"21","ENSMUSG00000000167",-0.355437797216918,0.921142898920421,-1.34472493671912,0.198787943334792,0.99997686016058,-4.51580029033836,"Pih1d2"
"22","ENSMUSG00000000168",-0.00680666172725426,5.8598439733367,-0.0712561462672971,0.944139636271628,0.99997686016058,-5.59478735385436,"Dlat"
"23","ENSMUSG00000000171",-0.163145899486774,6.93556038964668,-0.899454890390717,0.382688431119309,0.99997686016058,-5.25942275785471,"Sdhd"
"24","ENSMUSG00000000184",-0.0274676847894975,7.28264292982878,-0.185344768495588,0.855453050734051,0.99997686016058,-5.61579153831283,"Ccnd2"
"25","ENSMUSG00000000194",-0.0221276033704266,6.16436621269865,-0.139630776835866,0.890817894632512,0.99997686016058,-5.61301892449401,"Gpr107"
"26","ENSMUSG00000000197",0.068205863275446,6.33528141059648,0.606239713633783,0.553462043271126,0.99997686016058,-5.45243119988819,"Nalcn"
"27","ENSMUSG00000000202",0.250812827680263,3.38240168428328,1.67418087393195,0.11490914596011,0.99997686016058,-4.33237153254722,"Btbd17"
"28","ENSMUSG00000000214",0.401587938688287,2.48806934330311,2.95921025567031,0.00978838813979818,0.99997686016058,-2.72690932406787,"Th"
"29","ENSMUSG00000000223",-0.0755316408040404,5.89424813047414,-0.840381901688057,0.4139505343116,0.99997686016058,-5.28683595103377,"Drp2"
"30","ENSMUSG00000000247",0.0853365281132779,5.62847050507654,0.38207278797917,0.707790823710225,0.99997686016058,-5.53790645848869,"Lhx2"
"31","ENSMUSG00000000253",-0.042894003877292,3.84361410721921,-0.302713352205794,0.766284964501465,0.99997686016058,-5.39203343928899,"Gmpr"
"32","ENSMUSG00000000263",-0.127412212327695,0.629995633955283,-0.389759220712908,0.702218168482206,0.99997686016058,-4.98480729093728,"Glra1"
"33","ENSMUSG00000000266",-0.0232354924482099,4.76716095172951,-0.207519902952985,0.838407847841378,0.99997686016058,-5.50887593925278,"Mid2"
"34","ENSMUSG00000000275",-0.0411152471908833,3.18243693176382,-0.187107621857668,0.854095163440101,0.99997686016058,-5.35791918781701,"Trim25"
"35","ENSMUSG00000000276",0.034734276627208,5.67959432864559,0.377828340820758,0.710875484115462,0.99997686016058,-5.53710327472023,"Dgke"
"36","ENSMUSG00000000278",0.0413510200833476,4.29018728052626,0.442211262389774,0.664674917939841,0.99997686016058,-5.41281898880135,"Scpep1"
"37","ENSMUSG00000000282",0.121222778986671,5.08649133550298,0.649287097912258,0.52601604393619,0.99997686016058,-5.38568297661887,"Mnt"
"38","ENSMUSG00000000290",0.192227698968749,1.08700759987776,0.75660739225395,0.461058355864313,0.99997686016058,-4.89816848733849,"Itgb2"
"39","ENSMUSG00000000295",0.0065589072205818,4.85830900446912,0.0322196578123714,0.974723662959879,0.99997686016058,-5.50668199156747,"Hddc2"
"40","ENSMUSG00000000296",-0.284108683772796,3.58751958570959,-1.70903542952231,0.108141997068224,0.99997686016058,-4.26710330411553,"Tpd52l1"
"41","ENSMUSG00000000301",-0.18398835069704,1.63545686805798,-0.937832031014558,0.363255188406019,0.99997686016058,-4.82939860123473,"Pemt"
"42","ENSMUSG00000000303",-0.0630060849622358,3.41661626219817,-0.153147509531624,0.880332612114874,0.99997686016058,-5.38275504840709,"Cdh1"
"43","ENSMUSG00000000305",0.099728794999939,6.91582458279062,0.770957943402784,0.452760726942424,0.99997686016058,-5.36033616781068,"Cdh4"
"44","ENSMUSG00000000308",-0.123757371386915,5.7529255500598,-1.03043187851902,0.31921195062705,0.99997686016058,-5.12413563469367,"Ckmt1"
"45","ENSMUSG00000000317",-0.106999124178015,3.11084173575698,-0.859479206855757,0.403665693460091,0.99997686016058,-5.04193961005218,"Bcl6b"
"46","ENSMUSG00000000318",0.353502733243377,0.375098215402904,1.01430843075054,0.326592011239379,0.99997686016058,-4.69401945311803,"Clec10a"
"47","ENSMUSG00000000320",0.244400867160074,-0.504907976910551,0.660621534890633,0.518918867828139,0.99997686016058,-4.7956383208542,"Alox12"
"48","ENSMUSG00000000326",-0.00699784496107045,5.77316635477143,-0.0588409761613265,0.953859112762738,0.99997686016058,-5.60135626487735,"Comt"
"49","ENSMUSG00000000339",0.0973881754141423,5.86008693448337,1.3603172031324,0.193915214398556,0.99997686016058,-4.79918414194579,"Rtca"
"50","ENSMUSG00000000340",0.165542131371123,4.42767414182242,1.65911965366482,0.117945206246716,0.99997686016058,-4.3866100085666,"Dbt"
"51","ENSMUSG00000000346",0.0669136738822271,6.62822550726335,0.769598231066085,0.453542917501861,0.99997686016058,-5.35652308194707,"Dazap2"
"52","ENSMUSG00000000355",0.00455005423567716,5.37296207395676,0.0252537777138699,0.98018698893014,0.99997686016058,-5.54913937128347,"Mcts1"
"53","ENSMUSG00000000374",0.0987275315298467,6.7062115477267,1.07251829495019,0.300517806089404,0.99997686016058,-5.11444737225347,"Trappc10"
"54","ENSMUSG00000000378",-0.239922748775058,5.14226862796216,-1.85064626785114,0.0841070918969513,0.99997686016058,-4.18022659207895,"Ccm2"
"55","ENSMUSG00000000384",-0.0280474777785356,4.53929243745244,-0.24968572181339,0.806233113250623,0.99997686016058,-5.49566312198281,"Tbrg4"
"56","ENSMUSG00000000392",0.244898741786411,0.969580512608062,0.987367942310491,0.33919443742439,0.99997686016058,-4.73782416655811,"Fap"
"57","ENSMUSG00000000399",-0.0557521501594442,6.48004105963218,-0.387082187268175,0.704157031216991,0.99997686016058,-5.54962523995251,"Ndufa9"
"58","ENSMUSG00000000402",-0.17767254253794,2.4560607568086,-0.973958239454038,0.345594103920247,0.99997686016058,-4.88088752912033,"Egfl6"
"59","ENSMUSG00000000409",0.471835796383187,3.11973466849315,2.55537503449454,0.022022170242647,0.99997686016058,-3.20449826208322,"Lck"
"60","ENSMUSG00000000416",0.0553955009142799,6.05413440203337,0.448943641939817,0.659919982422696,0.99997686016058,-5.51937383017019,"Cttnbp2"
"61","ENSMUSG00000000420",0.0487734601087282,6.12087533148425,0.43644355194728,0.668760411118529,0.99997686016058,-5.52786591373627,"Galnt1"
"62","ENSMUSG00000000439",0.048145341130649,5.4190533051717,0.508620791484617,0.618450892148623,0.99997686016058,-5.4624986134539,"Mkrn2"
"63","ENSMUSG00000000441",0.0140021573721227,7.30959258657346,0.202781396906352,0.842043455239703,0.99997686016058,-5.61224783663814,"Raf1"
"64","ENSMUSG00000000486",0.0194912582370173,1.62538884506817,0.101543113452394,0.920470494897326,0.99997686016058,-5.16546574686598,"Septin1"
"65","ENSMUSG00000000489",-0.0493154988762782,3.93065760453236,-0.322096847133099,0.751845193410278,0.99997686016058,-5.43533851738682,"Pdgfb"
"66","ENSMUSG00000000530",-0.00499493319509104,3.01789504543052,-0.0236043662584291,0.981480779757909,0.99997686016058,-5.37129422440982,"Acvrl1"
"67","ENSMUSG00000000531",0.191338179011164,2.19892329566864,1.30240407805769,0.21251166919047,0.99997686016058,-4.62933658447578,"Tamalin"
"68","ENSMUSG00000000532",0.14677160560222,7.14268381880653,1.13536159258399,0.274122207670778,0.99997686016058,-5.05763863050551,"Acvr1b"
"69","ENSMUSG00000000538",-0.0431870244388811,6.52218977861503,-0.337103000361746,0.740731457439809,0.99997686016058,-5.57483936878926,"Tom1l2"
"70","ENSMUSG00000000552",-0.0233388495102558,5.03556645546816,-0.12590961458588,0.901483337556991,0.99997686016058,-5.56837738429407,"Zfp385a"
"71","ENSMUSG00000000555",-0.113070234126849,3.36656465514454,-0.435306640979198,0.66956701285053,0.99997686016058,-5.32347967887654,"Itga5"
"72","ENSMUSG00000000560",-0.366758990370417,6.22941766453778,-1.36457101158344,0.192602769478437,0.99997686016058,-4.809312368909,"Gabra2"
"73","ENSMUSG00000000561",-0.046338487574112,6.04811702448273,-0.59446269568837,0.561103789868498,0.99997686016058,-5.44768347160574,"Wdr77"
"74","ENSMUSG00000000562",-0.0566526128777097,-1.04559042093578,-0.195306577666088,0.847786020490962,0.99997686016058,-4.8433302351317,"Adora3"
"75","ENSMUSG00000000563",-0.0328518472119041,8.30398015048224,-0.216981589471216,0.831159847016717,0.99997686016058,-5.6050303148867,"Atp5pb"
"76","ENSMUSG00000000567",0.103465792387408,4.41005595600404,0.632761659497812,0.53646097148643,0.99997686016058,-5.34534571790755,"Sox9"
"77","ENSMUSG00000000568",-0.010125535636437,7.59124081752219,-0.0869144794456692,0.93189444972225,0.99997686016058,-5.6261629809072,"Hnrnpd"
"78","ENSMUSG00000000579",-0.274387048052604,3.53184316584138,-1.07116033403498,0.301108181718232,0.99997686016058,-4.93902779175621,"Dynlt1c"
"79","ENSMUSG00000000581",0.114015883177177,6.63786977879924,0.502254135880712,0.622814998919251,0.99997686016058,-5.49744182338215,"C1d"
"80","ENSMUSG00000000594",0.0698343556480417,6.06542344605646,0.72713885103138,0.478388531538175,0.99997686016058,-5.37396443936114,"Gm2a"
"81","ENSMUSG00000000600",-0.0355023584752354,5.13841024310661,-0.264438749999543,0.795057430060252,0.99997686016058,-5.52785099739404,"Krit1"
"82","ENSMUSG00000000605",-0.0241984703210138,7.97374356077509,-0.243785770154955,0.810714834682244,0.99997686016058,-5.59851666835503,"Clcn4"
"83","ENSMUSG00000000627",-0.086609127355985,5.24576639121824,-0.722919216405051,0.480901867613578,0.99997686016058,-5.34655183531207,"Sema4f"
"84","ENSMUSG00000000628",-0.0810775388420011,2.23179282165951,-0.415268939422344,0.683851383473727,0.99997686016058,-5.16304620700266,"Hk2"
"85","ENSMUSG00000000631",-0.0446299588160303,6.99386713516813,-0.315048827656905,0.757084878021234,0.99997686016058,-5.58564156656499,"Myo18a"
"86","ENSMUSG00000000632",0.0130783398836971,8.16270726342019,0.0645925887358401,0.949355303625604,0.99997686016058,-5.61824728206713,"Sez6"
"87","ENSMUSG00000000682",0.215538972909762,-0.329383815082224,0.721370527583166,0.481826298147844,0.99997686016058,-4.7595052983097,"Cd52"
"88","ENSMUSG00000000686",-0.143048214839017,-1.13767268262068,-0.285674131117921,0.779052972241165,0.99997686016058,-4.79617778792882,"Abhd15"
"89","ENSMUSG00000000690",0.835756725019687,-0.883741753692418,0.994236121216936,0.335949312564421,0.99997686016058,-4.66460763472837,"Hoxb6"
"90","ENSMUSG00000000693",-0.182926270030255,2.63441183856683,-0.720189301493603,0.482532102134003,0.99997686016058,-5.10276402009503,"Loxl3"
"91","ENSMUSG00000000708",-0.00235857154407383,3.97408713671326,-0.0158359737540252,0.98757493166615,0.99997686016058,-5.4566689041871,"Kat2b"
"92","ENSMUSG00000000711",-0.0938726273049423,7.32192096105722,-1.31501664303635,0.208344766528627,0.99997686016058,-4.87420279162559,"Rab5b"
"93","ENSMUSG00000000732",0.234272040014508,1.03435843103937,1.21937342437686,0.241616756446117,0.99997686016058,-4.60820544870289,"Icosl"
"94","ENSMUSG00000000738",-0.0181818676238047,5.994701951372,-0.218315745831342,0.83013909084997,0.99997686016058,-5.59534888525728,"Spg7"
"95","ENSMUSG00000000739",1.18948176411893,-0.398918057049711,3.09502635625068,0.00742537278661641,0.99997686016058,-3.42919883673353,"Sult5a1"
"96","ENSMUSG00000000740",-0.136286776740324,8.58762717759891,-0.784766532768774,0.444864886021774,0.99997686016058,-5.33800387931896,"Rpl13"
"97","ENSMUSG00000000743",-0.0414795656296719,6.54600623239775,-0.496921294997846,0.626481757213079,0.99997686016058,-5.51093526017231,"Chmp1a"
"98","ENSMUSG00000000751",-0.0719298757935699,5.60505399006754,-0.541877385071398,0.595898124889909,0.99997686016058,-5.45477226759954,"Rpa1"
"99","ENSMUSG00000000753",-0.021244483825983,4.36109139536779,-0.109288066236702,0.914429376996881,0.99997686016058,-5.5035322677288,"Serpinf1"
"100","ENSMUSG00000000759",0.00772554993843708,5.52415922209802,0.0646737790505821,0.94929173982434,0.99997686016058,-5.58513325985448,"Tubgcp3"
"101","ENSMUSG00000000766",-0.124795977598373,0.415372255116565,-0.527261494536866,0.605758931701986,0.99997686016058,-4.93193953674726,"Oprm1"
"102","ENSMUSG00000000776",0.127833487152381,4.60261920714027,1.00249698489989,0.332075436919455,0.99997686016058,-5.09920567894694,"Polr3d"
"103","ENSMUSG00000000782",-0.026372176539971,2.74561677499147,-0.185627797480095,0.855235007767865,0.99997686016058,-5.32010739910036,"Tcf7"
"104","ENSMUSG00000000787",0.0583634134496206,8.16383793679963,0.466625084692748,0.647504332724796,0.99997686016058,-5.52386812822419,"Ddx3x"
"105","ENSMUSG00000000792",-0.385363240266139,2.17514757688469,-1.69763957779811,0.110315330597537,0.99997686016058,-4.24254604616701,"Slc5a5"
"106","ENSMUSG00000000794",-0.0822471164998176,4.68508632141784,-0.705005664505136,0.491659608580424,0.99997686016058,-5.31201061537775,"Kcnn3"
"107","ENSMUSG00000000804",0.209178738842674,6.88306500510453,2.2455413788642,0.0403073601785948,0.99997686016058,-3.64419862082538,"Usp32"
"108","ENSMUSG00000000805",0.0564002790252803,3.02868738950706,0.304502876356674,0.764948000477555,0.99997686016058,-5.28075984304474,"Car4"
"109","ENSMUSG00000000811",-0.0391585678820303,4.09156529079083,-0.340057419886049,0.738550302377929,0.99997686016058,-5.41813457445605,"Txnrd3"
"110","ENSMUSG00000000823",-0.0168554404354171,7.17019491947431,-0.0923365681865251,0.927658226622923,0.99997686016058,-5.6274518533772,"Zfp512b"
"111","ENSMUSG00000000826",0.0643321570617498,8.59367715812899,0.607490043706574,0.552654055138854,0.99997686016058,-5.45070977582694,"Dnajc5"
"112","ENSMUSG00000000827",-0.0626936397592225,6.19350974257688,-0.58227870390914,0.569068502195172,0.99997686016058,-5.45172007775394,"Tpd52l2"
"113","ENSMUSG00000000838",0.11999524407899,6.29514231453637,1.07071498660183,0.301301982611961,0.99997686016058,-5.10663158750638,"Fmr1"
"114","ENSMUSG00000000861",0.0313403475354657,7.04927560439723,0.15302327520334,0.880428881795796,0.99997686016058,-5.62072308994415,"Bcl11a"
"115","ENSMUSG00000000876",-0.0368685672203466,3.76153537674834,-0.297235511879195,0.770382249159112,0.99997686016058,-5.39560669345819,"Pxmp4"
"116","ENSMUSG00000000881",0.0668016285915089,6.69818244412195,0.865064369284215,0.400689948788679,0.99997686016058,-5.29046704629003,"Dlg3"
"117","ENSMUSG00000000884",-0.138402494702663,2.69172394795841,-0.920666890140221,0.371861672378186,0.99997686016058,-4.96338890076416,"Gnb1l"
"118","ENSMUSG00000000889",0.38674723212378,1.56595407290854,1.71010013940477,0.107940863573724,0.99997686016058,-4.22392662024281,"Dbh"
"119","ENSMUSG00000000901",-0.0754701859939733,3.28687759547919,-0.400763809573379,0.694270571101027,0.99997686016058,-5.3352041062108,"Mmp11"
"120","ENSMUSG00000000902",-0.00669290378388352,6.60089514000236,-0.0778524411904982,0.938979216507105,0.99997686016058,-5.62487546983943,"Smarcb1"
"121","ENSMUSG00000000915",-0.0258225984580416,6.12530173633944,-0.179658946645868,0.859835911713122,0.99997686016058,-5.60673797470178,"Hip1r"
"122","ENSMUSG00000000916",-0.123050198319505,3.6368585286657,-0.769629875329438,0.453524704212001,0.99997686016058,-5.18396034089875,"Nsun5"
"123","ENSMUSG00000000934",-0.0974313261656867,3.7069000884016,-1.00279292047124,0.331937252737184,0.99997686016058,-5.01285620443206,"Top1mt"
"124","ENSMUSG00000000942",0.300145590033855,0.5597578385827,0.664046201280451,0.516785251518778,0.99997686016058,-4.88563121874616,"Hoxa4"
"125","ENSMUSG00000000948",0.114539440801458,4.04577175451397,0.71730840011647,0.484256089631413,0.99997686016058,-5.22600719301733,"Gm38393"
"126","ENSMUSG00000000957",-0.113733535103806,5.64295310205854,-0.586736494161047,0.566147528068284,0.99997686016058,-5.45260462245383,"Mmp14"
"127","ENSMUSG00000000958",-0.238703196243434,1.56906548396593,-0.922236439427733,0.371068959855147,0.99997686016058,-4.83155746900187,"Slc7a7"
"128","ENSMUSG00000000959",0.03249819680736,5.84782512941734,0.239042465757966,0.814322922540072,0.99997686016058,-5.5807065675424,"Oxa1l"
