"","gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name"
"10037","ENSMUSG00000040747",1.01790473667872,2.46292663694223,4.8600488087898,0.000210680319704066,0.000798667018978343,0.67740843631536,"Cd53"
"7579","ENSMUSG00000032615",0.467319723362761,4.79755438611978,4.85894165585269,0.000211135357860086,0.000800217719555082,0.40978624908543,"Nt5m"
"10584","ENSMUSG00000042804",-0.543493651764648,5.79027107102412,-4.85695195821023,0.000211955668065584,0.000803043491560446,0.356584706808507,"Gpr153"
"13015","ENSMUSG00000059842",-1.28919702594101,3.51694568274348,-4.85690948878836,0.00021197321306761,0.000803043491560446,0.689968040717088,"Zfp341"
"13263","ENSMUSG00000062070",0.774342787660124,7.94428605029152,4.85512831012998,0.000212710404403398,0.000805660909300707,0.233625834503246,"Pgk1"
"839","ENSMUSG00000006307",-1.46233115711237,6.29623336736085,-4.85467825873596,0.000212897088739733,0.000805855658667846,0.360562926637079,"Kmt2b"
"2790","ENSMUSG00000021748",0.392572490740139,6.74587394873702,4.85489015167442,0.000212809173102702,0.000805855658667846,0.242550967518599,"Pdhb"
"6448","ENSMUSG00000030222",0.678889109868381,2.98984675535197,4.85466948268263,0.000212900730783427,0.000805855658667846,0.623378298422717,"Rerg"
"16753","ENSMUSG00000113753",2.03113073812865,0.388088038526532,4.85403175898185,0.000213165556708899,0.00080668261556027,0.832191054738892,"Gm5791"
"15324","ENSMUSG00000091512",0.846400165653405,5.4989274841868,4.85338931609863,0.000213432685625697,0.000807517926223831,0.30930391257379,"Lamtor3"
"10650","ENSMUSG00000043251",-1.70728873329993,0.94839509099591,-4.85238495564516,0.000213850991947784,0.000808748949121954,0.839961728542018,"Exoc3l"
"14075","ENSMUSG00000072772",-0.829389037450468,6.13323758661175,-4.85242164985964,0.000213835694305892,0.000808748949121954,0.328740317385201,"Grcc10"
"6688","ENSMUSG00000030759",0.648803288042306,6.12021642286605,4.85212563604432,0.000213959133197187,0.000808982132123365,0.25990329562758,"Far1"
"10752","ENSMUSG00000043987",-1.08408704853905,4.24085451375393,-4.85195479409824,0.000214030408358429,0.00080907585296918,0.566269961190539,"Cep164"
"5457","ENSMUSG00000028133",0.923530202096288,3.18436407321742,4.85173382956703,0.000214122630923833,0.00080914252115985,0.583288430153477,"Rwdd3"
"6016","ENSMUSG00000029190",-0.543072141950979,6.69534977509599,-4.85166513714912,0.000214151308985903,0.00080914252115985,0.263700182574874,"D5Ertd579e"
"6067","ENSMUSG00000029309",-0.584925920041931,9.71432358318427,-4.85149725967454,0.000214221411990964,0.00080914252115985,0.243692056846956,"Sparcl1"
"6382","ENSMUSG00000030062",-0.650235801278034,7.56737595139538,-4.85145597655145,0.000214238654799322,0.00080914252115985,0.231886768737877,"Rpn1"
"15478","ENSMUSG00000094841",1.47146814465057,-0.268284406421177,4.8513557960776,0.000214280503334047,0.00080914252115985,0.844447931892549,"Gm10610"
"552","ENSMUSG00000003848",-0.706668769538877,4.7946013653678,-4.85001955567047,0.000214839499198824,0.000811077363135865,0.465306489047158,"Nob1"
"2852","ENSMUSG00000021895",0.464446859107494,4.52456198290316,4.84980670825446,0.000214928679331102,0.000811104362452208,0.420453471074281,"Arhgef3"
"4790","ENSMUSG00000026708",1.2523697687913,2.02153351210719,4.8497800301451,0.000214939859781061,0.000811104362452208,0.705590740110043,"Cenpl"
"13431","ENSMUSG00000063511",-1.10106273037314,7.49909892850006,-4.8493080576538,0.000215137756459044,0.000811675160072231,0.240255677076835,"Snrnp70"
"13983","ENSMUSG00000071451",1.14332791590003,4.11536518808588,4.84884373035208,0.000215332630756338,0.000812234309857674,0.443931119549767,"Psmg4"
"13598","ENSMUSG00000066357",-0.663572784776248,8.43222486618515,-4.84772918919328,0.00021580113706121,0.000813825133133976,0.220122325188601,"Wdr6"
"3686","ENSMUSG00000024197",-0.814357120215023,3.38519822140747,-4.84705448135767,0.000216085266189838,0.000814720098086643,0.650786988586429,"Plin3"
"15953","ENSMUSG00000101655",1.47690922340208,0.548289997686207,4.84595167455388,0.000216550504154141,0.000816297373683923,0.824256903923876,"2310040G24Rik"
"8447","ENSMUSG00000035686",0.885574760148085,2.56854281179504,4.84463452731376,0.000217107518155754,0.000818219845383876,0.656552742803978,"Thrsp"
"3416","ENSMUSG00000023018",-0.796619802461167,6.76931406913252,-4.84354496384727,0.000217569403937898,0.000819783049607098,0.257595590424725,"Smarcd1"
"3597","ENSMUSG00000024042",-0.667927724982639,4.77182868499654,-4.84197748805709,0.000218235662230879,0.000822115468715631,0.459808463727293,"Sik1"
"1450","ENSMUSG00000016481",0.777462067247652,5.03393669148678,4.84166520245861,0.000218368650705858,0.000822438432565407,0.328387295189864,"Cr1l"
"11905","ENSMUSG00000050963",0.789382982078316,4.19161931327302,4.84142567504321,0.000218470711307787,0.000822644798702016,0.438733004903286,"Kcns2"
"12951","ENSMUSG00000059277",0.630099608445484,3.83183407693638,4.84106797784292,0.000218623214564562,0.000823040974752679,0.485853621031393,"R74862"
"2378","ENSMUSG00000020891",2.24785712335247,-0.0215483688881207,4.83919488527871,0.000219423595602256,0.000825875488291883,0.820729396169619,"Alox8"
"2239","ENSMUSG00000020651",2.26987365318095,-1.08490343670248,4.83895549264071,0.000219526106541181,0.000825904098193409,0.789898111690882,"Slc26a4"
"11297","ENSMUSG00000047098",-1.19663600157365,4.53710312995028,-4.8390204078526,0.000219498304155759,0.000825904098193409,0.515446518735271,"Rnf31"
"1957","ENSMUSG00000020100",-0.83229608498127,4.10312264418712,-4.83810527593492,0.000219890579028901,0.000827096528510697,0.535716682443971,"Slc29a3"
"12778","ENSMUSG00000057554",0.589434562866719,4.53170434272458,4.8373155773693,0.00022022966697523,0.00082819298272189,0.388438553942676,"Lgals8"
"9779","ENSMUSG00000039963",-0.750128770207175,3.1297480828164,-4.83646208301741,0.00022059675398243,0.000829394233378744,0.657294011214706,"Ccdc40"
"10400","ENSMUSG00000042207",-0.461938082837934,6.59648030957201,-4.83618605938624,0.000220715606311003,0.000829661860094319,0.237601167084198,"Kdm5b"
"15732","ENSMUSG00000097610",1.85304385105502,-0.459798778861853,4.83544414484426,0.000221035392544933,0.000830684511304687,0.815804502783813,"A930012L18Rik"
"4869","ENSMUSG00000026853",-0.729386160794201,5.12859374730756,-4.83467191592351,0.00022136875218316,0.000831757720853998,0.397427894170749,"Crat"
"8461","ENSMUSG00000035759",0.935152956829326,2.2708950649868,4.83404386292037,0.000221640255171199,0.000832598100798521,0.658188340895719,"Bbs10"
"13293","ENSMUSG00000062296",0.649274127602848,7.01385079315581,4.83379227140124,0.000221749112672656,0.000832827267361869,0.193431497438661,"Trank1"
"12324","ENSMUSG00000054008",-0.779213501684517,7.74096340322219,-4.83359036056589,0.000221836514396953,0.000832975770564093,0.197183275187754,"Ndst1"
"1692","ENSMUSG00000018858",0.950733633143237,5.02090506339316,4.83279085032048,0.000222182949355431,0.000834096645940881,0.30782419710433,"Mrpl58"
"10913","ENSMUSG00000044881",1.09796695081511,2.57106757419871,4.83207804144586,0.000222492285819375,0.000835077796506449,0.596516846059089,"Coa4"
"8953","ENSMUSG00000037470",-0.802358242655517,6.30341209051908,-4.83081442764787,0.00022304174507828,0.000836959579849588,0.260380150187176,"Uggt1"
"10197","ENSMUSG00000041415",-0.559742823899444,6.296870788407,-4.83008179324555,0.000223360957731632,0.000837976742479267,0.251939850736075,"Dicer1"
"6934","ENSMUSG00000031376",-1.01447207028263,5.2588406769942,-4.82918321491548,0.000223753115757813,0.000839267074708832,0.385392992723464,"Atp2b3"
"424","ENSMUSG00000002910",-0.972536015813638,2.38188282163147,-4.82811175820642,0.000224221648750226,0.000840843261118064,0.742737132145131,"Arrdc2"
"16080","ENSMUSG00000103897",-1.09671759613369,4.49378308262783,-4.82767827338821,0.000224411492645169,0.000841373894441302,0.512592642195564,"Pcdhga8"
"14899","ENSMUSG00000085241",1.16165765287997,2.62172575005179,4.82714057494054,0.000224647206819583,0.000842076241113078,0.562951482128351,"Snhg3"
"10474","ENSMUSG00000042472",0.509405822983259,4.95566108421782,4.82695738665834,0.00022472757043036,0.000842196088667096,0.324093727175006,"Zfp410"
"4497","ENSMUSG00000026088",0.931147915238589,2.76606824099273,4.82633627443435,0.000225000269179742,0.000843036530636001,0.569225653926635,"Mitd1"
"10529","ENSMUSG00000042631",-1.74491414561972,3.26934934855534,-4.82510071427991,0.000225543754736302,0.000844709168803659,0.702603923882018,"Xkr7"
"12660","ENSMUSG00000056608",-0.544365877678029,6.17710980672386,-4.82512088418538,0.000225534871755206,0.000844709168803659,0.2419246854221,"Chd9"
"3427","ENSMUSG00000023033",-0.562165595850229,6.5225714426592,-4.8248095150074,0.000225672041300561,0.000845007789757953,0.22598968824907,"Scn8a"
"3449","ENSMUSG00000023088",-0.79939690980685,4.59433456238403,-4.82451398945672,0.000225802310639598,0.000845313704962696,0.447660145336585,"Abcc1"
"10194","ENSMUSG00000041396",1.28844141309418,1.68524193122274,4.82405449088081,0.00022600501409801,0.000845890594701456,0.686958521508193,"Mettl18"
"2504","ENSMUSG00000021139",1.35658049272766,3.07035861856762,4.82367317013035,0.000226173372467516,0.000846338717356408,0.529151080448742,"Gm20498"
"4874","ENSMUSG00000026860",-0.828669099816015,6.32092381875601,-4.82244611657243,0.000226716010819945,0.000847836381578483,0.251744683325869,"Sh3glb2"
"12758","ENSMUSG00000057375",0.56950099881896,4.70701023974111,4.82246651309857,0.000226706979937572,0.000847836381578483,0.336054484283927,"Yipf1"
"13537","ENSMUSG00000064339",1.95743913320108,11.1123909688107,4.82243767294929,0.000226719749475193,0.000847836381578483,0.235575501519634,"mt-Rnr2"
"7091","ENSMUSG00000031706",-2.03221302306593,4.3347448255081,-4.82157627712237,0.000227101490991158,0.000849081492848575,0.579858206144877,"Rfx1"
"9930","ENSMUSG00000040447",-0.798359955561751,4.9324512374601,-4.82098678322457,0.000227363116306389,0.000849877078220873,0.399971099922487,"Spns2"
"1493","ENSMUSG00000017264",-0.66190075928115,5.94484959011202,-4.82081120832795,0.000227441098795333,0.000849986017486359,0.268251691067083,"Exosc10"
"1689","ENSMUSG00000018846",0.561480457165587,6.7687744872423,4.81988682265435,0.000227852124043693,0.000851014102981186,0.170392895791421,"Pank3"
"6375","ENSMUSG00000030055",-0.866048563478835,4.54369261360399,-4.81987060853234,0.000227859340427369,0.000851014102981186,0.455588160604909,"Rab43"
"8362","ENSMUSG00000035356",0.999337498267436,1.50374168372505,4.8198626356547,0.00022786288898485,0.000851014102981186,0.722951583547138,"Nfkbiz"
"12387","ENSMUSG00000054499",-0.652212334564088,4.00590023891276,-4.81899171591244,0.000228250859690231,0.000852280189240245,0.505653271124875,"Dedd2"
"4492","ENSMUSG00000026078",0.483357272469938,5.28608517156241,4.81744301937118,0.000228942442902342,0.000854679166939588,0.267794361561724,"Pdcl3"
"10420","ENSMUSG00000042282",1.49799654592141,0.618400152055108,4.81732276693214,0.000228996232843494,0.000854696640876726,0.769360965274442,"Gucy2f"
"221","ENSMUSG00000001542",1.11614524281607,2.01508439154937,4.81717036007243,0.000229064424435658,0.000854767847958444,0.651028863486664,"Ell2"
"2294","ENSMUSG00000020739",0.414586259964646,5.39883898978697,4.81688973709741,0.000229190038642578,0.000855053254562794,0.264525347917547,"Nup85"
"8421","ENSMUSG00000035585",-0.585432289835834,5.89003198920401,-4.81636290922342,0.000229426052293861,0.0008553836791179,0.262249788188298,"Tsen34"
"15492","ENSMUSG00000095193",1.63712781744178,1.28455282755417,4.81649247438357,0.000229367985187095,0.0008553836791179,0.692427706095117,"Gm20939"
"16457","ENSMUSG00000109536",1.59509212486549,2.86037685767927,4.81643457166495,0.000229393933527753,0.0008553836791179,0.510740704869611,"9330162G02Rik"
"3045","ENSMUSG00000022270",0.62444165789031,5.43163906708741,4.81447344215628,0.000230274575699125,0.000858363400185817,0.245422144205076,"Retreg1"
"5227","ENSMUSG00000027649",-0.441946971657747,5.1440471787049,-4.81421349863593,0.000230391564026648,0.000858615584650916,0.33616995152185,"Ctnnbl1"
"449","ENSMUSG00000003099",-0.449189481435748,6.245523874553,-4.81319090458746,0.000230852379830195,0.000859964644384569,0.219982559276046,"Ppp5c"
"9440","ENSMUSG00000038894",-0.752693379666485,5.18278613967042,-4.81327369832914,0.000230815034847911,0.000859964644384569,0.353320995057366,"Irs2"
"6850","ENSMUSG00000031171",0.5208081362033,4.41988728111597,4.81220021724891,0.000231299722770829,0.000861446688445006,0.353888330971984,"Ftsj1"
"10779","ENSMUSG00000044117",0.418882769492804,7.39705175123607,4.8117369219671,0.000231509229155862,0.000862042495555974,0.144923191934158,"Bmerb1"
"7849","ENSMUSG00000033628",0.449439710038363,5.20441135070746,4.81160999320848,0.00023156666160926,0.000862071909871134,0.273692583338405,"Pik3c3"
"5063","ENSMUSG00000027314",-1.49609797070483,2.58578781043965,-4.81119871286345,0.000231752857690852,0.000862580567846791,0.719390066429208,"Dll4"
"14709","ENSMUSG00000081043",2.04117356234646,-0.096573837450142,4.81003936153092,0.000232278553150097,0.000864352349588258,0.76940223981679,"Gm11512"
"5883","ENSMUSG00000028960",-0.605008429723016,6.67002653829774,-4.8092591554084,0.000232633020495113,0.000865486337900158,0.184108066427258,"Ube4b"
"15393","ENSMUSG00000092416",0.885451383995477,3.92774913531954,4.80823998914241,0.000233096892841153,0.000867026784143499,0.379159897994931,"Zfp141"
"1855","ENSMUSG00000019877",0.569587653283848,9.5164179367708,4.80666618562924,0.000233815079843584,0.000869326564750638,0.154346330887817,"Serinc1"
"6391","ENSMUSG00000030083",-0.918971974523538,4.18108048609816,-4.80667190495364,0.000233812465774424,0.000869326564750638,0.487250464493689,"Abtb1"
"5018","ENSMUSG00000027223",-0.683162490538104,8.13021540024628,-4.80646301260427,0.000233907961448956,0.000869486151443321,0.137902349928893,"Mapk8ip1"
"11435","ENSMUSG00000047904",-1.02999422363597,4.38915986941608,-4.80487436815076,0.000234635529970478,0.000872004433825796,0.466578987135282,"Sstr2"
"2493","ENSMUSG00000021118",1.59198502809432,0.140749570575465,4.80444096300601,0.000234834425537679,0.000872557289081506,0.762260893562618,"Plek2"
"2529","ENSMUSG00000021198",-0.657340193376854,5.61081503145274,-4.80432949412383,0.00023488560820287,0.000872561179330364,0.270773747953768,"Unc79"
"1264","ENSMUSG00000014599",-1.17699826288717,3.63778165998016,-4.80381351015155,0.000235122679955909,0.000873255467766247,0.557761149421409,"Csf1"
"12497","ENSMUSG00000055313",0.959335741172882,1.63520189590348,4.80219850943591,0.00023586629508038,0.000875830381817567,0.68049651364622,"Pgbd1"
"7148","ENSMUSG00000031818",0.824191471499912,8.83160045826473,4.80099013859256,0.00023642426420018,0.000877714994483773,0.133638395990782,"Cox4i1"
"15011","ENSMUSG00000086290",1.04524846918051,4.4094441502349,4.80027404758202,0.000236755562792988,0.000878757478108161,0.309476801126377,"Snhg12"
"1319","ENSMUSG00000015176",-0.629527346472715,5.86290489887895,-4.79857248949192,0.000237544705506151,0.000881498519110673,0.235859137474827,"Nolc1"
"8539","ENSMUSG00000036057",-1.5004435799346,5.82851220552478,-4.79786138307301,0.000237875302035026,0.000882537147008655,0.29838069800557,"Ptpn23"
"527","ENSMUSG00000003581",-0.783868630805912,4.99011844584985,-4.79732551200924,0.000238124743889816,0.000883188381743856,0.345466141218568,"Rnf215"
"916","ENSMUSG00000006930",-0.706714027731503,7.98161690491049,-4.79715736065462,0.000238203071932065,0.000883188381743856,0.120510267623906,"Hap1"
"2242","ENSMUSG00000020654",-0.891700052444393,5.30255220383802,-4.79716468027554,0.000238199661763644,0.000883188381743856,0.308748560427775,"Adcy3"
"5808","ENSMUSG00000028826",-0.593583803348392,6.6509189514515,-4.79592098631352,0.000238779813525735,0.000885138205453013,0.162531766821961,"Maco1"
"3623","ENSMUSG00000024078",0.732788677409139,3.92210185985181,4.79541090933197,0.000239018172092322,0.000885833106280829,0.385176234906713,"Ttc27"
"9862","ENSMUSG00000040236",-0.490708752648083,5.6809486724085,-4.7952296147537,0.000239102949909875,0.000885958641735462,0.245228425238991,"Trappc5"
"16047","ENSMUSG00000103472",-1.06442625218572,4.5863942017085,-4.79480952384811,0.000239299513802969,0.000886498241427603,0.424897434563307,"Pcdhga7"
"9003","ENSMUSG00000037652",-0.451999964430624,5.61756058637614,-4.79402726380112,0.000239665983063662,0.000887666901306655,0.238287860491988,"Phc3"
"2619","ENSMUSG00000021377",0.849407501209823,6.10699124476058,4.79282636008429,0.000240229701337496,0.000889565472782507,0.140030614748602,"Dek"
"15546","ENSMUSG00000096299",1.81546000004446,-0.756478564460701,4.79199114715269,0.000240622564890574,0.000890830699714008,0.730188474364406,"Gm21814"
"14537","ENSMUSG00000078864",1.95480454102516,1.36264306290645,4.79149645282794,0.000240855568790084,0.000891503683373589,0.624414890203818,"Gm14322"
"12313","ENSMUSG00000053916",0.794183955194813,3.62470537883596,4.79113455823403,0.000241026170378462,0.000891945453809642,0.386473233598283,"Nanp"
"10681","ENSMUSG00000043456",-0.924785129245789,4.05894741750223,-4.78977184492845,0.000241669687441052,0.000894136743244912,0.472629067916176,"Zfp536"
"6030","ENSMUSG00000029209",0.810419982144129,4.23169355758402,4.78933019306209,0.000241878629034997,0.00089471958761426,0.318465956968399,"Gnpda2"
"5142","ENSMUSG00000027459",-0.977769995031978,3.54337569292,-4.78898213717109,0.000242043422245282,0.000895138912188032,0.537716080365596,"Fam110a"
"3573","ENSMUSG00000023990",-1.64349004996812,1.6573243615975,-4.7887400773323,0.000242158097903152,0.000895372750351912,0.731328895118714,"Tfeb"
"1706","ENSMUSG00000018931",-0.924724915525167,5.04923420361632,-4.78855875129847,0.000242244037615821,0.000895500261398841,0.325592002738773,"Natd1"
"10294","ENSMUSG00000041769",0.786834227887894,6.52727646341956,4.78822318676064,0.000242403161711289,0.000895898200557075,0.11243844654287,"Ppp2r2d"
"5904","ENSMUSG00000028991",-0.650992288518731,6.54439913991109,-4.78796536871023,0.000242525491668453,0.000896160012101434,0.153978372947796,"Mtor"
"7517","ENSMUSG00000032513",-0.759362961543024,4.36236824817634,-4.78743444079916,0.00024277760753354,0.000896901184783215,0.403004723189374,"Gorasp1"
"15960","ENSMUSG00000101970",1.53980625270934,4.18140101059037,4.78650138622031,0.000243221330861478,0.000898349754310944,0.282946562440403,"Chaserr"
"16094","ENSMUSG00000104063",-1.58609555789471,4.10797096131252,-4.78619741885774,0.000243366065796994,0.000898693615347102,0.507078391075122,"Pcdhgb7"
"2432","ENSMUSG00000020988",0.834082114321414,3.8426201473016,4.78584634698262,0.000243533340041842,0.000899120545203272,0.357334303076843,"L2hgdh"
"8944","ENSMUSG00000037443",-0.698008660797906,3.55118020055633,-4.78487919816114,0.000243994767274512,0.00090063307097468,0.496594825159866,"Cep85"
"14586","ENSMUSG00000079055",-0.690282141857397,5.50594176041192,-4.78391070314256,0.000244457738840435,0.000902150654533276,0.24547895125362,"Slc8a3"
"12801","ENSMUSG00000057751",-1.5551275631417,3.86125783877708,-4.7833571418115,0.000244722764962756,0.000902937248550308,0.541441392257716,"Megf6"
"8871","ENSMUSG00000037224",-0.920410456603825,3.29848824105326,-4.78279546233748,0.00024499198013924,0.000903702961028603,0.54276363594548,"Zfyve28"
"14243","ENSMUSG00000074274",1.45004380704811,0.910200976797356,4.78270754724702,0.000245034145776487,0.000903702961028603,0.689807769393449,"D930028M14Rik"
"13921","ENSMUSG00000070808",-2.08293785899534,4.66467747562775,-4.78185740590784,0.000245442274304753,0.000904824685871621,0.469270737178144,"Bicra"
"14294","ENSMUSG00000074657",-0.446997253397417,8.87438753380967,-4.78186811803489,0.000245437127367809,0.000904824685871621,0.0940850414666814,"Kif5a"
"4247","ENSMUSG00000025437",0.404185414025167,6.82387782188988,4.7814686080292,0.000245629158198773,0.000905321869820299,0.0930624435813474,"Usp33"
"3509","ENSMUSG00000023800",-0.624192890356156,6.07045611381364,-4.77948121321317,0.000246586732298194,0.000908466445579544,0.172355930775272,"Tiam2"
"10905","ENSMUSG00000044813",-1.06566490692992,4.41767244742183,-4.7794847156301,0.000246585041374159,0.000908466445579544,0.417394405074592,"Shb"
"15317","ENSMUSG00000091474",0.865825311809683,4.01283557795146,4.77933423750462,0.000246657701133918,0.000908531906426292,0.30838043453908,"2610021A01Rik"
"15329","ENSMUSG00000091542",2.1381953543955,2.87029950093994,4.77922822102285,0.000246708905410863,0.000908531906426292,0.443696529520515,"Gm17167"
"1555","ENSMUSG00000017781",0.364133441416891,7.8542550491953,4.77616442367636,0.00024819340830297,0.000912578891540658,0.0748793818252489,"Pitpna"
"1719","ENSMUSG00000019082",-0.894143891070025,6.42773212742173,-4.77683893807441,0.00024786579808294,0.000912578891540658,0.155914332457852,"Slc25a22"
"4581","ENSMUSG00000026254",0.470973903639347,6.40905732007422,4.77615472116486,0.000248198124043112,0.000912578891540658,0.0972520185363885,"Eif4e2"
"7664","ENSMUSG00000032898",-0.620090134855233,7.34023446505155,-4.776596856733,0.000247983325234003,0.000912578891540658,0.0907411483922385,"Fbxo21"
"13310","ENSMUSG00000062470",0.91351111791694,1.80593217858959,4.77621340769567,0.000248169601864571,0.000912578891540658,0.592328544210991,"Fbxl12os"
"15701","ENSMUSG00000097466",0.758819041945642,2.69133441802365,4.77633849771247,0.00024810881825877,0.000912578891540658,0.513260059119673,"D430036J16Rik"
"16030","ENSMUSG00000103088",-0.908056807024092,4.95199897888941,-4.7765029798479,0.000248028916601912,0.000912578891540658,0.323376074409261,"Pcdhgb6"
"16868","ENSMUSG00000116048",0.703284667137258,6.8601949468658,4.77609463239263,0.000248227331220034,0.000912578891540658,0.0788637430972772,"Septin2"
"14575","ENSMUSG00000079017",2.22697552126261,0.0106976104064288,4.77534656629994,0.000248591237910131,0.000913723739089318,0.705298438545221,"Ifi27l2a"
"5047","ENSMUSG00000027287",0.957353671562946,3.98819269178381,4.77475355728374,0.000248880105243067,0.000914592346209955,0.30615388318231,"Snap23"
"4522","ENSMUSG00000026135",-1.04275653604472,4.82825927864314,-4.77461922565899,0.000248945589030807,0.000914639863097355,0.336413654497342,"Zfp142"
"11608","ENSMUSG00000048965",-0.759405833939253,4.36745977395089,-4.77445787259744,0.00024902426863768,0.000914735831863694,0.380462758640493,"Mrgpre"
"5021","ENSMUSG00000027236",0.968705739896429,4.7331402395499,4.77371207540464,0.000249388269905348,0.000915879605282271,0.213109474954448,"Eif3j1"
"1265","ENSMUSG00000014601",-0.587183677989102,7.21402187553273,-4.77326782045442,0.000249605357699044,0.000916483469492438,0.0868409300072797,"Strip1"
"12992","ENSMUSG00000059631",1.50193113838225,3.7358920042981,4.77315620719996,0.000249659928741538,0.000916490487200532,0.289466205325467,"1500035N22Rik"
"4652","ENSMUSG00000026430",0.733860719166896,3.0777399688645,4.77197054106037,0.0002502403949886,0.000918427632724923,0.441599027058093,"Rassf5"
"12699","ENSMUSG00000056917",-0.95653913594356,4.08737680936867,-4.77168785434117,0.000250378994834943,0.000918742573499336,0.422093670033732,"Sipa1"
"14117","ENSMUSG00000073176",0.746775319071116,2.98546838269879,4.77153698630778,0.000250452996994795,0.000918820396226266,0.45081093634015,"Zfp449"
"8756","ENSMUSG00000036867",-2.6154690866825,0.385228164328152,-4.77056854216959,0.000250928564198066,0.000920371070875267,0.603643416303725,"Smad6"
"278","ENSMUSG00000001964",0.463728580679043,5.4480492942878,4.76999158127147,0.000251212330177615,0.00092102367693516,0.161049276660312,"Emd"
"6202","ENSMUSG00000029580",-0.496198046447239,10.4134198847533,-4.77009178901121,0.000251163021433257,0.00092102367693516,0.0930182522803014,"Actb"
"7232","ENSMUSG00000031962",1.26961623347189,1.25910095577955,4.76857390946047,0.00025191098583119,0.000923390648147858,0.649431009820328,"Cdh15"
"14032","ENSMUSG00000071722",1.05601986983013,1.25333519893373,4.76825819802989,0.000252066846549727,0.000923767403106221,0.643992479777117,"Spin4"
"3482","ENSMUSG00000023307",0.454858932231815,6.10266127125718,4.76781695292263,0.000252284847182053,0.000924371680075041,0.101007542570254,"Marchf5"
"1787","ENSMUSG00000019734",1.01154547401186,1.48829304902819,4.76769964303697,0.000252342837707826,0.00092438954903536,0.633785096547395,"Tmc4"
"14980","ENSMUSG00000085980",1.7402492462776,-0.234950960134537,4.76717851165398,0.000252600617735736,0.000925139131118004,0.695138486069047,"Gm12408"
"7114","ENSMUSG00000031754",0.567541823277535,6.63981533789448,4.76675698124256,0.000252809327976643,0.000925513997498002,0.0682826234104041,"Nudt21"
"15461","ENSMUSG00000094441",0.806651117516645,4.71568193800907,4.76682765050133,0.000252774325479954,0.000925513997498002,0.211731898529675,"Zfp955a"
"5529","ENSMUSG00000028291",0.490973223229461,6.03217222406601,4.7662593347916,0.000253055953660306,0.000926222043639111,0.0984086494027112,"Akirin2"
"16711","ENSMUSG00000113309",1.98275207994943,-0.527165694383822,4.76547759708097,0.000253443870631322,0.000927446830207638,0.680464167610818,"Gm48408"
"10001","ENSMUSG00000040661",-0.534222447036657,5.4753067599885,-4.76507648956673,0.000253643147328139,0.000927980940949953,0.202944726105022,"Rad54l2"
"3162","ENSMUSG00000022494",-0.488422835352739,5.74068268963331,-4.76432776739606,0.000254015556208762,0.000928754046757197,0.163683697462393,"Shisa9"
"3819","ENSMUSG00000024505",1.08006452374287,1.9888920976566,4.7644846620585,0.000253937471378577,0.000928754046757197,0.545343303078177,"Dtwd2"
"6169","ENSMUSG00000029507",-1.02197466165905,3.18961459987751,-4.76423685192728,0.000254060815194584,0.000928754046757197,0.542848036514294,"Pus1"
"8281","ENSMUSG00000035095",-0.687593968877553,4.03496729361194,-4.76411541571731,0.000254121280777854,0.000928754046757197,0.389224776839189,"Fam167a"
"12668","ENSMUSG00000056679",-0.541582569368235,5.12482964487457,-4.76421688290405,0.000254070757163993,0.000928754046757197,0.243756388970058,"Gpr173"
"10554","ENSMUSG00000042705",0.603467280222775,4.29625733071937,4.76400097656393,0.000254178275939253,0.000928767313551702,0.268810064114866,"Commd10"
"1477","ENSMUSG00000016933",-0.71970300727924,7.11719957175261,-4.76380204945483,0.000254277380713141,0.000928934410984782,0.0742805618448612,"Plcg1"
"12308","ENSMUSG00000053877",-1.44451842627144,5.93417596254808,-4.76245911786206,0.000254947465801809,0.000931186924410216,0.215863316568092,"Srcap"
"5192","ENSMUSG00000027575",-0.549943173038365,6.05812670111371,-4.76216987913077,0.000255092025518572,0.000931519431834921,0.138362677602825,"Arfgap1"
"8683","ENSMUSG00000036591",-0.490546070890628,7.50744594569086,-4.76160519750365,0.000255374493061189,0.000932355292057254,0.0525732327441588,"Arhgap21"
"7056","ENSMUSG00000031628",0.624809202555369,7.78756739313105,4.76002712159041,0.000256165593369709,0.000935047396603694,0.0428304111998123,"Casp3"
"13418","ENSMUSG00000063415",-1.21645496429904,5.53804447850997,-4.75986774995296,0.000256245627569835,0.000935143405792704,0.227753724182922,"Cyp26b1"
"3328","ENSMUSG00000022827",0.846471967873706,2.68980980662086,4.75841323110596,0.000256977256856818,0.000937616808875486,0.464607843525901,"Rabl3"
"6513","ENSMUSG00000030346",0.800194759156982,2.56327676814478,4.7576042276621,0.000257385119202667,0.000938908114567852,0.490136006264057,"Rad51ap1"
"6344","ENSMUSG00000029919",0.921233483346031,2.42277416801383,4.75678601649496,0.000257798301342302,0.000940218280922344,0.479960114633443,"Hpgds"
"9378","ENSMUSG00000038708",-0.522841489785562,5.74364973849619,-4.75615079958931,0.000258119545282289,0.000941192659981762,0.150944585905498,"Golga4"
"12718","ENSMUSG00000057101",0.532666329713612,5.30577728771619,4.75569817255086,0.000258348700629456,0.000941830914485767,0.143409058717212,"Zfp180"
"13766","ENSMUSG00000068699",-1.58106507906325,3.83114458570982,-4.75539782633604,0.000258500875018122,0.000942188320170764,0.484640970516421,"Flnc"
